amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;paidBy;paidFor;Utilisateur anonyme;paymentMethod;photo;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryId;categoryIcon;categoryColor;paymentMethodId;paymentMethodIcon;paymentMethodColor;paidById;paidToId;splitObjects
"40 000";"1,30";"Restaurants";"30 746,045";"France";"FR";"10/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,30";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1300,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"480 000";"15,61";"Tourisme";"30 746,045";"France";"FR";"10/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"15,61";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':480000000,'shareInHomeCurrency':15610,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"170 000";"5,53";"Restaurants";"30 746,045";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"5,53";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':170000000,'shareInHomeCurrency':5530,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"115 000";"3,75";"Transport";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,75";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':115000000,'shareInHomeCurrency':3750,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"150 000";"4,89";"Tourisme";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,89";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':150000000,'shareInHomeCurrency':4890,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"40 000";"1,30";"Courses";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,30";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1300,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Restaurants";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"200 000";"6,52";"Tourisme";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"6,52";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':200000000,'shareInHomeCurrency':6520,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"55 000";"1,79";"Frais de change";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,79";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_atm-false-38bd75550f7965937ff6c6df7dac241b";"local_atm";"#3F51B5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':55000000,'shareInHomeCurrency':1790,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"18 000";"0,59";"Courses";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"shopping_cart-false-7c3765bf72361083d820071fb21308a9";"shopping_cart";"#039BE5";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':18000000,'shareInHomeCurrency':590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"302 000";"9,85";"Hébergements";"30 666,364";"France";"FR";"09/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"9,85";"En espèces";"";"";"";"";"Expense";"2";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':302000000,'shareInHomeCurrency':9850,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"60 000";"1,96";"Restaurants";"30 666,364";"France";"FR";"08/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,96";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':60000000,'shareInHomeCurrency':1960,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Boissons";"30 666,364";"France";"FR";"08/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"60 000";"1,96";"Restaurants";"30 666,364";"France";"FR";"08/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,96";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':60000000,'shareInHomeCurrency':1960,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Tourisme";"30 666,364";"France";"FR";"08/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"27 000";"0,88";"Frais & Charges";"30 666,364";"France";"FR";"08/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,88";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"monetization_on-false-032772a5c2c6ac2f128ca6c7fb009e0c";"monetization_on";"#9C27B0";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':27000000,'shareInHomeCurrency':880,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"550 000";"17,93";"Transport";"30 666,364";"France";"FR";"08/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"17,93";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':550000000,'shareInHomeCurrency':17930,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"82 000";"2,67";"Restaurants";"30 666,364";"France";"FR";"07/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,67";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':82000000,'shareInHomeCurrency':2670,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"40 000";"1,31";"Boissons";"30 630,147";"France";"FR";"07/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,31";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':40000000,'shareInHomeCurrency':1310,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"140 000";"4,57";"Hébergements";"30 607,314";"France";"FR";"07/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,57";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':140000000,'shareInHomeCurrency':4570,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"350 000";"11,44";"Transport";"30 607,314";"France";"FR";"07/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"11,44";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':350000000,'shareInHomeCurrency':11440,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 630,147";"France";"FR";"06/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 607,314";"France";"FR";"06/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"20 000";"0,65";"Boissons";"30 607,314";"France";"FR";"06/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,65";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':20000000,'shareInHomeCurrency':650,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"60 000";"1,96";"Restaurants";"30 607,314";"France";"FR";"05/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,96";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':60000000,'shareInHomeCurrency':1960,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 607,314";"France";"FR";"05/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"400 000";"13,04";"Hébergements";"30 673,226";"France";"FR";"05/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"13,04";"En espèces";"";"";"";"";"Expense";"2";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':400000000,'shareInHomeCurrency':13040,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"420 000";"13,69";"Transport";"30 673,226";"France";"FR";"05/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"13,69";"Carte de crédit";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"credit_card-73a61696f100b3858511e212a3feea6b";"credit_card";"#FFB300";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':420000000,'shareInHomeCurrency':13690,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"42 000";"1,37";"Blanchisserie";"30 697,795";"France";"FR";"04/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,37";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_laundry_service-false-51f0cc41f89738b2c779ae8e61e45adf";"local_laundry_service";"#0097A7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':42000000,'shareInHomeCurrency':1370,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"150 000";"4,89";"Restaurants";"30 673,226";"France";"FR";"04/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,89";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':150000000,'shareInHomeCurrency':4890,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"51 500";"1,68";"Boissons";"30 673,226";"France";"FR";"04/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,68";"Carte de crédit";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"credit_card-73a61696f100b3858511e212a3feea6b";"credit_card";"#FFB300";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':51500000,'shareInHomeCurrency':1680,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"150 000";"4,86";"Hébergements";"30 886,289";"France";"FR";"04/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,86";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':150000000,'shareInHomeCurrency':4860,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"60 000";"1,94";"Restaurants";"30 886,289";"France";"FR";"03/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,94";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':60000000,'shareInHomeCurrency':1940,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"15 000";"0,49";"Boissons";"30 886,289";"France";"FR";"03/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,49";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':15000000,'shareInHomeCurrency':490,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,59";"Restaurants";"30 886,289";"France";"FR";"03/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Restaurants";"30 886,289";"France";"FR";"02/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,62";"Transport";"30 886,289";"France";"FR";"02/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"30 000";"0,98";"Tourisme";"30 749,024";"France";"FR";"02/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,98";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':30000000,'shareInHomeCurrency':980,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,60";"Restaurants";"30 749,024";"France";"FR";"01/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,60";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2600,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"30 000";"0,98";"Restaurants";"30 749,024";"France";"FR";"01/02/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,98";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':30000000,'shareInHomeCurrency':980,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"150 000";"4,88";"Restaurants";"30 749,024";"France";"FR";"31/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"4,88";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':150000000,'shareInHomeCurrency':4880,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"30 000";"0,97";"Restaurants";"30 919,233";"France";"FR";"31/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,97";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':30000000,'shareInHomeCurrency':970,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"300 000";"9,70";"Transport";"30 919,233";"France";"FR";"31/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"9,70";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':300000000,'shareInHomeCurrency':9700,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"600 000";"19,31";"Hébergements";"31 075,573";"France";"FR";"31/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"19,31";"En espèces";"";"";"";"";"Expense";"4";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':600000000,'shareInHomeCurrency':19310,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,59";"Restaurants";"30 919,233";"France";"FR";"30/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,59";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2590,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"33 000";"1,07";"Frais & Charges";"30 919,233";"France";"FR";"30/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,07";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"monetization_on-false-032772a5c2c6ac2f128ca6c7fb009e0c";"monetization_on";"#9C27B0";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':33000000,'shareInHomeCurrency':1070,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
